symbol,date,clnav
159913,2015-07-14,1.6210
159913,2015-07-15,1.5390
159913,2015-07-16,1.5630
159913,2015-07-17,1.6350
159913,2015-07-20,1.6370
159913,2015-07-21,1.6390
159913,2015-07-22,1.6380
159913,2015-07-23,1.6790
159913,2015-07-24,1.6460
159913,2015-07-27,1.5030
159913,2015-07-28,1.5070
159913,2015-07-29,1.5570
159913,2015-07-30,1.5020
159913,2015-07-31,1.5170
159913,2015-08-03,1.5360
159913,2015-08-04,1.5840
159913,2015-08-05,1.5560
159913,2015-08-06,1.5390
159913,2015-08-07,1.5680
159913,2015-08-10,1.6260
159913,2015-08-11,1.6310
159913,2015-08-12,1.6040
159913,2015-08-13,1.6290
159913,2015-08-14,1.6330
159913,2015-08-17,1.6520
159913,2015-08-18,1.5410
159913,2015-08-19,1.5740
159913,2015-08-20,1.5300
159913,2015-08-21,1.4550
159913,2015-08-24,1.3380
159913,2015-08-25,1.2490
159913,2015-08-26,1.2370
159913,2015-08-27,1.2870
159913,2015-08-28,1.3440
159913,2015-08-31,1.3340
159913,2015-09-01,1.3230
159913,2015-09-02,1.3250
159913,2015-09-07,1.2930
159913,2015-09-08,1.3220
159913,2015-09-09,1.3490
159913,2015-09-10,1.3220
159913,2015-09-11,1.3210
159913,2015-09-14,1.2470
159913,2015-09-15,1.1970
159913,2015-09-16,1.2700
159913,2015-09-17,1.2420
159913,2015-09-18,1.2480
159913,2015-09-21,1.2750
159913,2015-09-22,1.2840
159913,2015-09-23,1.2590
159913,2015-09-24,1.2650
159913,2015-09-25,1.2310
159913,2015-09-28,1.2400
159913,2015-09-29,1.2180
159913,2015-09-30,1.2300
159913,2015-10-08,1.2770
159913,2015-10-09,1.2920
159913,2015-10-12,1.3420
159913,2015-10-13,1.3430
159913,2015-10-14,1.3250
159913,2015-10-15,1.3570
159913,2015-10-16,1.3720
159913,2015-10-19,1.3770
159913,2015-10-20,1.3920
159913,2015-10-21,1.3290
159913,2015-10-22,1.3620
159913,2015-10-23,1.3950
159913,2015-10-26,1.4030
159913,2015-10-27,1.3970
159913,2015-10-28,1.3730
159913,2015-10-29,1.3840
159913,2015-10-30,1.3850
159913,2015-11-02,1.3610
159913,2015-11-03,1.3570
159913,2015-11-04,1.4230
159913,2015-11-05,1.4460
159913,2015-11-06,1.4770
159913,2015-11-09,1.4960
159913,2015-11-10,1.4910
159913,2015-11-11,1.5000
159913,2015-11-12,1.4860
159913,2015-11-13,1.4640
159913,2015-11-16,1.4760
159913,2015-11-17,1.4760
159913,2015-11-18,1.4630
159913,2015-11-19,1.4840
159913,2015-11-20,1.4860
159913,2015-11-23,1.4730
159913,2015-11-24,1.4790
159913,2015-11-25,1.4930
159913,2015-11-26,1.4890
159913,2015-11-27,1.4030
159913,2015-11-30,1.4170
159913,2015-12-01,1.4470
159913,2015-12-02,1.5020
159913,2015-12-03,1.5230
159913,2015-12-04,1.5060
159913,2015-12-07,1.5060
159913,2015-12-08,1.4700
159913,2015-12-09,1.4900
159913,2015-12-10,1.4850
159913,2015-12-11,1.4870
159913,2015-12-14,1.5230
159913,2015-12-15,1.5240
159913,2015-12-16,1.5130
159913,2015-12-17,1.5600
159913,2015-12-18,1.5690
159913,2015-12-21,1.6200
159913,2015-12-22,1.6310
159913,2015-12-23,1.6300
159913,2015-12-24,1.6080
159913,2015-12-25,1.6110
159913,2015-12-28,1.5700
159913,2015-12-29,1.5870
159913,2015-12-30,1.5850
159913,2015-12-31,1.5640
159913,2016-01-04,1.4510
159913,2016-01-05,1.4600
159913,2016-01-06,1.4890
159913,2016-01-07,1.3840
159913,2016-01-08,1.4140
159913,2016-01-11,1.3430
159913,2016-01-12,1.3530
159913,2016-01-13,1.3320
159913,2016-01-14,1.3630
159913,2016-01-15,1.3180
159913,2016-01-18,1.3210
159913,2016-01-19,1.3600
159913,2016-01-20,1.3400
159913,2016-01-21,1.3030
159913,2016-01-22,1.3150
159913,2016-01-25,1.3240
159913,2016-01-26,1.2480
159913,2016-01-27,1.2420
159913,2016-01-28,1.2140
159913,2016-01-29,1.2510
159913,2016-02-01,1.2360
159913,2016-02-02,1.2620
159913,2016-02-03,1.2590
159913,2016-02-04,1.2720
159913,2016-02-05,1.2610
159913,2016-02-15,1.2500
159913,2016-02-16,1.2890
159913,2016-02-17,1.3020
159913,2016-02-18,1.2980
159913,2016-02-19,1.2970
159913,2016-02-22,1.3240
159913,2016-02-23,1.3160
159913,2016-02-24,1.3230
159913,2016-02-25,1.2440
159913,2016-02-26,1.2580
159913,2016-02-29,1.2200
159913,2016-03-01,1.2470
159913,2016-03-02,1.3020
159913,2016-03-03,1.3010
159913,2016-03-04,1.2990
159913,2016-03-07,1.3110
159913,2016-03-08,1.3050
159913,2016-03-09,1.2800
159913,2016-03-10,1.2690
159913,2016-03-11,1.2690
159913,2016-03-14,1.2930
159913,2016-03-15,1.2860
159913,2016-03-16,1.2760
159913,2016-03-17,1.3000
159913,2016-03-18,1.3260
159913,2016-03-21,1.3550
159913,2016-03-22,1.3450
159913,2016-03-23,1.3510
159913,2016-03-24,1.3350
159913,2016-03-25,1.3470
159913,2016-03-28,1.3400
159913,2016-03-29,1.3230
159913,2016-03-30,1.3530
159913,2016-03-31,1.3560
159913,2016-04-01,1.3490
159913,2016-04-05,1.3700
159913,2016-04-06,1.3710
159913,2016-04-07,1.3520
159913,2016-04-08,1.3400
159913,2016-04-11,1.3610
159913,2016-04-12,1.3530
159913,2016-04-13,1.3710
159913,2016-04-14,1.3780
159913,2016-04-15,1.3750
159913,2016-04-18,1.3560
159913,2016-04-19,1.3570
159913,2016-04-20,1.3200
159913,2016-04-21,1.3160
159913,2016-04-22,1.3240
159913,2016-04-25,1.3220
159913,2016-04-26,1.3300
159913,2016-04-27,1.3250
159913,2016-04-28,1.3200
159913,2016-04-29,1.3240
159913,2016-05-03,1.3540
159913,2016-05-04,1.3510
159913,2016-05-05,1.3520
159913,2016-05-06,1.3170
159913,2016-05-09,1.2890
159913,2016-05-10,1.2940
159913,2016-05-11,1.3040
159913,2016-05-12,1.3040
159913,2016-05-13,1.2980
159913,2016-05-16,1.3090
159913,2016-05-17,1.3030
159913,2016-05-18,1.2900
159913,2016-05-19,1.2890
159913,2016-05-20,1.2950
159913,2016-05-23,1.3000
159913,2016-05-24,1.2900
159913,2016-05-25,1.2880
159913,2016-05-26,1.2900
159913,2016-05-27,1.2930
159913,2016-05-30,1.2900
159913,2016-05-31,1.3270
159913,2016-06-01,1.3300
159913,2016-06-02,1.3340
159913,2016-06-03,1.3440
159913,2016-06-06,1.3450
159913,2016-06-07,1.3440
159913,2016-06-08,1.3350
159913,2016-06-13,1.2990
159913,2016-06-14,1.3060
159913,2016-06-15,1.3270
159913,2016-06-16,1.3190
159913,2016-06-17,1.3320
159913,2016-06-20,1.3360
159913,2016-06-21,1.3290
159913,2016-06-22,1.3450
159913,2016-06-23,1.3380
159913,2016-06-24,1.3250
159913,2016-06-27,1.3470
159913,2016-06-28,1.3530
159913,2016-06-29,1.3530
159913,2016-06-30,1.3540
159913,2016-07-01,1.3530
159913,2016-07-04,1.3550
159913,2016-07-05,1.3400
159913,2016-07-06,1.3510
159913,2016-07-07,1.3470
159913,2016-07-08,1.3460
159913,2016-07-11,1.3510
159913,2016-07-12,1.3830
159913,2016-07-13,1.3870
159913,2016-07-14,1.3810
159913,2016-07-15,1.3870
159913,2016-07-18,1.3760
159913,2016-07-19,1.3660
159913,2016-07-20,1.3640
159913,2016-07-21,1.3720
159913,2016-07-22,1.3610
159913,2016-07-25,1.3640
159913,2016-07-26,1.3840
159913,2016-07-27,1.3480
159913,2016-07-28,1.3600
159913,2016-07-29,1.3590
159913,2016-08-01,1.3430
159913,2016-08-02,1.3490
159913,2016-08-03,1.3560
159913,2016-08-04,1.3650
159913,2016-08-05,1.3730
159913,2016-08-08,1.3890
159913,2016-08-09,1.3970
159913,2016-08-10,1.3890
159913,2016-08-11,1.3840
159913,2016-08-12,1.4110
159913,2016-08-15,1.4560
159913,2016-08-16,1.4660
159913,2016-08-17,1.4580
159913,2016-08-18,1.4580
159913,2016-08-19,1.4480
159913,2016-08-22,1.4330
159913,2016-08-23,1.4380
159913,2016-08-24,1.4310
159913,2016-08-25,1.4220
159913,2016-08-26,1.4180
159913,2016-08-29,1.4220
159913,2016-08-30,1.4200
159913,2016-08-31,1.4350
159913,2016-09-01,1.4150
159913,2016-09-02,1.4180
159913,2016-09-05,1.4280
159913,2016-09-06,1.4450
159913,2016-09-07,1.4420
159913,2016-09-08,1.4410
159913,2016-09-09,1.4300
159913,2016-09-12,1.3990
159913,2016-09-13,1.4070
159913,2016-09-14,1.3940
159913,2016-09-19,1.4080
159913,2016-09-20,1.4070
159913,2016-09-21,1.4160
159913,2016-09-22,1.4360
159913,2016-09-23,1.4250
159913,2016-09-26,1.4000
159913,2016-09-27,1.4140
159913,2016-09-28,1.4130
159913,2016-09-29,1.4210
159913,2016-09-30,1.4300
159913,2016-10-10,1.4400
159913,2016-10-11,1.4440
159913,2016-10-12,1.4450
159913,2016-10-13,1.4440
159913,2016-10-14,1.4440
159913,2016-10-17,1.4280
159913,2016-10-18,1.4460
159913,2016-10-19,1.4410
159913,2016-10-20,1.4420
159913,2016-10-21,1.4430
159913,2016-10-24,1.4560
159913,2016-10-25,1.4600
159913,2016-10-26,1.4570
159913,2016-10-27,1.4520
159913,2016-10-28,1.4450
159913,2016-10-31,1.4450
159913,2016-11-01,1.4590
159913,2016-11-02,1.4460
159913,2016-11-03,1.4560
159913,2016-11-04,1.4500
159913,2016-11-07,1.4520
159913,2016-11-08,1.4600
159913,2016-11-09,1.4610
159913,2016-11-10,1.4800
159913,2016-11-11,1.4900
159913,2016-11-14,1.4890
159915,2013-07-31,1.2848
159915,2013-08-01,1.3481
159915,2013-08-02,1.3466
159915,2013-08-05,1.3626
159915,2013-08-06,1.3723
159915,2013-08-07,1.3316
159915,2013-08-08,1.3429
159915,2013-08-09,1.3279
159915,2013-08-12,1.3159
159915,2013-08-13,1.3277
159915,2013-08-14,1.3370
159915,2013-08-15,1.3219
159915,2013-08-16,1.2827
159915,2013-08-19,1.3266
159915,2013-08-20,1.3314
159915,2013-08-21,1.3376
159915,2013-08-22,1.3552
159915,2013-08-23,1.3797
159915,2013-08-26,1.3993
159915,2013-08-27,1.4124
159915,2013-08-28,1.3860
159915,2013-08-29,1.3840
159915,2013-08-30,1.3382
159915,2013-09-02,1.3660
159915,2013-09-03,1.3930
159915,2013-09-04,1.3950
159915,2013-09-05,1.4292
159915,2013-09-06,1.4461
159915,2013-09-09,1.4379
159915,2013-09-10,1.4242
159915,2013-09-11,1.3765
159915,2013-09-12,1.3764
159915,2013-09-13,1.4129
159915,2013-09-16,1.4410
159915,2013-09-17,1.4305
159915,2013-09-18,1.4531
159915,2013-09-23,1.4935
159915,2013-09-24,1.4961
159915,2013-09-25,1.4901
159915,2013-09-26,1.4715
159915,2013-09-27,1.4908
159915,2013-09-30,1.5391
159915,2013-10-08,1.5611
159915,2013-10-09,1.5928
159915,2013-10-10,1.5519
159915,2013-10-11,1.5538
159915,2013-10-14,1.5689
159915,2013-10-15,1.5649
159915,2013-10-16,1.5035
159915,2013-10-17,1.4889
159915,2013-10-18,1.5181
159915,2013-10-21,1.5737
159915,2013-10-22,1.5185
159915,2013-10-23,1.4743
159915,2013-10-24,1.4574
159915,2013-10-25,1.4274
159915,2013-10-28,1.4384
159915,2013-10-29,1.4189
159915,2013-10-30,1.4315
159915,2013-10-31,1.3893
159915,2013-11-01,1.3747
159915,2013-11-04,1.3754
159915,2013-11-05,1.4172
159915,2013-11-06,1.3968
159915,2013-11-07,1.3770
159915,2013-11-08,1.3626
159915,2013-11-11,1.3642
159915,2013-11-12,1.3816
159915,2013-11-13,1.3635
159915,2013-11-14,1.4053
159915,2013-11-15,1.4269
159915,2013-11-18,1.4515
159915,2013-11-19,1.4592
159915,2013-11-20,1.4604
159915,2013-11-21,1.4601
159915,2013-11-22,1.4557
159915,2013-11-25,1.4541
159915,2013-11-26,1.4519
159915,2013-11-27,1.4938
159915,2013-11-28,1.5019
159915,2013-11-29,1.5354
159915,2013-12-02,1.4095
159915,2013-12-03,1.4111
159915,2013-12-04,1.3943
159915,2013-12-05,1.3517
159915,2013-12-06,1.3569
159915,2013-12-09,1.3958
159915,2013-12-10,1.3849
159915,2013-12-11,1.3988
159915,2013-12-12,1.4370
159915,2013-12-13,1.4358
159915,2013-12-16,1.4376
159915,2013-12-17,1.4240
159915,2013-12-18,1.4110
159915,2013-12-19,1.4111
159915,2013-12-20,1.4085
159915,2013-12-23,1.3962
159915,2013-12-24,1.4140
159915,2013-12-25,1.4468
159915,2013-12-26,1.4258
159915,2013-12-27,1.4534
159915,2013-12-30,1.4682
159915,2013-12-31,1.4642
159915,2014-01-02,1.4958
159915,2014-01-03,1.5178
159915,2014-01-06,1.4850
159915,2014-01-07,1.5171
159915,2014-01-08,1.5756
159915,2014-01-09,1.5481
159915,2014-01-10,1.5181
159915,2014-01-13,1.5286
159915,2014-01-14,1.5709
159915,2014-01-15,1.5870
159915,2014-01-16,1.5644
159915,2014-01-17,1.5649
159915,2014-01-20,1.5393
159915,2014-01-21,1.5776
159915,2014-01-22,1.6050
159915,2014-01-23,1.6377
159915,2014-01-24,1.6629
159915,2014-01-27,1.6550
159915,2014-01-28,1.6480
159915,2014-01-29,1.6760
159915,2014-01-30,1.6753
159915,2014-02-07,1.7159
159915,2014-02-10,1.7389
159915,2014-02-11,1.7097
159915,2014-02-12,1.7240
159915,2014-02-13,1.6622
159915,2014-02-14,1.6958
159915,2014-02-17,1.7434
159915,2014-02-18,1.7281
159915,2014-02-19,1.7267
159915,2014-02-20,1.6941
159915,2014-02-21,1.6991
159915,2014-02-24,1.7217
159915,2014-02-25,1.6466
159915,2014-02-26,1.6389
159915,2014-02-27,1.5814
159915,2014-02-28,1.6037
159915,2014-03-03,1.6369
159915,2014-03-04,1.6310
159915,2014-03-05,1.6348
159915,2014-03-06,1.6326
159915,2014-03-07,1.6304
159915,2014-03-10,1.5709
159915,2014-03-11,1.5583
159915,2014-03-12,1.5621
159915,2014-03-13,1.6038
159915,2014-03-14,1.6006
159915,2014-03-17,1.6486
159915,2014-03-18,1.6577
159915,2014-03-19,1.6362
159915,2014-03-20,1.5824
159915,2014-03-21,1.5848
159915,2014-03-24,1.5597
159915,2014-03-25,1.5577
159915,2014-03-26,1.5829
159915,2014-03-27,1.5279
159915,2014-03-28,1.4864
159915,2014-03-31,1.4835
159915,2014-04-01,1.5137
159915,2014-04-02,1.4839
159915,2014-04-03,1.4815
159915,2014-04-04,1.5045
159915,2014-04-08,1.5089
159915,2014-04-09,1.5318
159915,2014-04-10,1.5433
159915,2014-04-11,1.5237
159915,2014-04-14,1.5333
159915,2014-04-15,1.5300
159915,2014-04-16,1.5185
159915,2014-04-17,1.5278
159915,2014-04-18,1.5384
159915,2014-04-21,1.5235
159915,2014-04-22,1.4932
159915,2014-04-23,1.4825
159915,2014-04-24,1.4752
159915,2014-04-25,1.4447
159915,2014-04-28,1.4068
159915,2014-04-29,1.4170
159915,2014-04-30,1.4352
159915,2014-05-05,1.4560
159915,2014-05-06,1.4722
159915,2014-05-07,1.4429
159915,2014-05-08,1.4318
159915,2014-05-09,1.4086
159915,2014-05-12,1.4306
159915,2014-05-13,1.4297
159915,2014-05-14,1.4324
159915,2014-05-15,1.4058
159915,2014-05-16,1.3760
159915,2014-05-19,1.3784
159915,2014-05-20,1.3961
159915,2014-05-21,1.4108
159915,2014-05-22,1.4236
159915,2014-05-23,1.4532
159915,2014-05-26,1.4809
159915,2014-05-27,1.4650
159915,2014-05-28,1.5013
159915,2014-05-29,1.4736
159915,2014-05-30,1.4784
159915,2014-06-03,1.4800
159915,2014-06-04,1.4819
159915,2014-06-05,1.5195
159915,2014-06-06,1.5140
159915,2014-06-09,1.4874
159915,2014-06-10,1.5186
159915,2014-06-11,1.5336
159915,2014-06-12,1.5297
159915,2014-06-13,1.5507
159915,2014-06-16,1.5649
159915,2014-06-17,1.5441
159915,2014-06-18,1.5292
159915,2014-06-19,1.4812
159915,2014-06-20,1.4964
159915,2014-06-23,1.5263
159915,2014-06-24,1.5353
159915,2014-06-25,1.5236
159915,2014-06-26,1.5543
159915,2014-06-27,1.5565
159915,2014-06-30,1.5737
159915,2014-07-01,1.5817
159915,2014-07-02,1.5906
159915,2014-07-03,1.5935
159915,2014-07-04,1.5815
159915,2014-07-07,1.5610
159915,2014-07-08,1.5795
159915,2014-07-09,1.5507
159915,2014-07-10,1.5276
159915,2014-07-11,1.5226
159915,2014-07-14,1.5313
159915,2014-07-15,1.5029
159915,2014-07-16,1.4778
159915,2014-07-17,1.4714
159915,2014-07-18,1.4637
159915,2014-07-21,1.4650
159915,2014-07-22,1.4897
159915,2014-07-23,1.4489
159915,2014-07-24,1.4253
159915,2014-07-25,1.4407
159915,2014-07-28,1.4724
159915,2014-07-29,1.4914
159915,2014-07-30,1.5036
159915,2014-07-31,1.5055
159915,2014-08-01,1.4851
159915,2014-08-04,1.4894
159915,2014-08-05,1.5235
159915,2014-08-06,1.5290
159915,2014-08-07,1.5249
159915,2014-08-08,1.5420
159915,2014-08-11,1.5643
159915,2014-08-12,1.5628
159915,2014-08-13,1.5494
159915,2014-08-14,1.5449
159915,2014-08-15,1.5580
159915,2014-08-18,1.5974
159915,2014-08-19,1.6057
159915,2014-08-20,1.5958
159915,2014-08-21,1.6183
159915,2014-08-22,1.6331
159915,2014-08-25,1.6137
159915,2014-08-26,1.5784
159915,2014-08-27,1.5880
159915,2014-08-28,1.5703
159915,2014-08-29,1.5921
159915,2014-09-01,1.6223
159915,2014-09-02,1.6353
159915,2014-09-03,1.6487
159915,2014-09-04,1.6680
159915,2014-09-05,1.6619
159915,2014-09-09,1.6661
159915,2014-09-10,1.6778
159915,2014-09-11,1.6864
159915,2014-09-12,1.6983
159915,2014-09-15,1.7006
159915,2014-09-16,1.6440
159915,2014-09-17,1.6502
159915,2014-09-18,1.6626
159915,2014-09-19,1.6714
159915,2014-09-22,1.6546
159915,2014-09-23,1.6732
159915,2014-09-24,1.6908
159915,2014-09-25,1.6812
159915,2014-09-26,1.6842
159915,2014-09-29,1.6999
159915,2014-09-30,1.7151
159915,2014-10-08,1.7328
159915,2014-10-09,1.7373
159915,2014-10-10,1.7301
159915,2014-10-13,1.7237
159915,2014-10-14,1.7138
159915,2014-10-15,1.7208
159915,2014-10-16,1.7015
159915,2014-10-17,1.6848
159915,2014-10-20,1.7077
159915,2014-10-21,1.6918
159915,2014-10-22,1.6779
159915,2014-10-23,1.6495
159915,2014-10-24,1.6493
159915,2014-10-27,1.6645
159915,2014-10-28,1.6964
159915,2014-10-29,1.7049
159915,2014-10-30,1.7006
159915,2014-10-31,1.6873
159915,2014-11-03,1.7050
159915,2014-11-04,1.6902
159915,2014-11-05,1.6860
159915,2014-11-06,1.7075
159915,2014-11-07,1.6968
159915,2014-11-10,1.6884
159915,2014-11-11,1.6307
159915,2014-11-12,1.6462
159915,2014-11-13,1.6115
159915,2014-11-14,1.6098
159915,2014-11-17,1.6417
159915,2014-11-18,1.6524
159915,2014-11-19,1.6763
159915,2014-11-20,1.6645
159915,2014-11-21,1.6752
159915,2014-11-24,1.6782
159915,2014-11-25,1.7140
159915,2014-11-26,1.7269
159915,2014-11-27,1.7365
159915,2014-11-28,1.7443
159915,2014-12-01,1.7248
159915,2014-12-02,1.7388
159915,2014-12-03,1.7804
159915,2014-12-04,1.7988
159915,2014-12-05,1.7562
159915,2014-12-08,1.7395
159915,2014-12-09,1.6726
159915,2014-12-10,1.7454
159915,2014-12-11,1.7612
159915,2014-12-12,1.7994
159915,2014-12-15,1.8355
159915,2014-12-16,1.8269
159915,2014-12-17,1.8209
159915,2014-12-18,1.8101
159915,2014-12-19,1.7705
159915,2014-12-22,1.6872
159915,2014-12-23,1.6645
159915,2014-12-24,1.6888
159915,2014-12-25,1.6990
159915,2014-12-26,1.7061
159915,2014-12-29,1.6673
159915,2014-12-30,1.6252
159915,2014-12-31,1.6373
159915,2015-01-05,1.6298
159915,2015-01-06,1.7110
159915,2015-01-07,1.6928
159915,2015-01-08,1.7122
159915,2015-01-09,1.7239
159915,2015-01-12,1.7597
159915,2015-01-13,1.7760
159915,2015-01-14,1.7616
159915,2015-01-15,1.7596
159915,2015-01-16,1.8175
159915,2015-01-19,1.8069
159915,2015-01-20,1.8838
159915,2015-01-21,1.9074
159915,2015-01-22,1.9303
159915,2015-01-23,1.8795
159915,2015-01-26,1.9252
159915,2015-01-27,1.9294
159915,2015-01-28,1.9159
159915,2015-01-29,1.8937
159915,2015-01-30,1.8602
159915,2015-02-02,1.8780
159915,2015-02-03,1.9342
159915,2015-02-04,1.9399
159915,2015-02-05,1.9571
159915,2015-02-06,1.9102
159915,2015-02-09,1.8862
159915,2015-02-10,1.9281
159915,2015-02-11,1.9553
159915,2015-02-12,1.9726
159915,2015-02-13,2.0122
159915,2015-02-16,2.0900
159915,2015-02-17,2.0884
159915,2015-02-25,2.0700
159915,2015-02-26,2.0744
159915,2015-02-27,2.1261
159915,2015-03-02,2.1898
159915,2015-03-03,2.1622
159915,2015-03-04,2.2147
159915,2015-03-05,2.2199
159915,2015-03-06,2.1511
159915,2015-03-09,2.1975
159915,2015-03-10,2.2531
159915,2015-03-11,2.2425
159915,2015-03-12,2.2234
159915,2015-03-13,2.2787
159915,2015-03-16,2.3588
159915,2015-03-17,2.3527
159915,2015-03-18,2.4014
159915,2015-03-19,2.4026
159915,2015-03-20,2.4351
159915,2015-03-23,2.5218
159915,2015-03-24,2.5917
159915,2015-03-25,2.6206
159915,2015-03-26,2.5172
159915,2015-03-27,2.5518
159915,2015-03-30,2.5139
159915,2015-03-31,2.5621
159915,2015-04-01,2.6368
159915,2015-04-02,2.7110
159915,2015-04-03,2.7448
159915,2015-04-07,2.7936
159915,2015-04-08,2.7202
159915,2015-04-09,2.7320
159915,2015-04-10,2.7924
159915,2015-04-13,2.8195
159915,2015-04-14,2.8000
159915,2015-04-15,2.6775
159915,2015-04-16,2.7266
159915,2015-04-17,2.7075
159915,2015-04-20,2.6693
159915,2015-04-21,2.8211
159915,2015-04-22,2.8983
159915,2015-04-23,2.9777
159915,2015-04-24,3.0103
159915,2015-04-27,3.0258
159915,2015-04-28,2.9660
159915,2015-04-29,3.0870
159915,2015-04-30,3.1521
159915,2015-05-04,3.1356
159915,2015-05-05,3.0652
159915,2015-05-06,3.1310
159915,2015-05-07,3.0850
159915,2015-05-08,3.2699
159915,2015-05-11,3.4599
159915,2015-05-12,3.5717
159915,2015-05-13,3.5080
159915,2015-05-14,3.4521
159915,2015-05-15,3.4564
159915,2015-05-18,3.6009
159915,2015-05-19,3.6493
159915,2015-05-20,3.7394
159915,2015-05-21,3.8721
159915,2015-05-22,3.8555
159915,2015-05-25,3.7993
159915,2015-05-26,3.9590
159915,2015-05-27,3.9679
159915,2015-05-28,3.7515
159915,2015-05-29,3.8695
159915,2015-06-01,4.0611
159915,2015-06-02,4.2615
159915,2015-06-03,4.3485
159915,2015-06-04,4.3009
159915,2015-06-05,4.2356
159915,2015-06-08,4.0335
159915,2015-06-09,4.0368
159915,2015-06-10,4.1777
159915,2015-06-11,4.2056
159915,2015-06-12,4.2437
159915,2015-06-15,4.0149
159915,2015-06-16,3.8944
159915,2015-06-17,4.0618
159915,2015-06-18,3.8029
159915,2015-06-19,3.5927
159915,2015-06-23,3.6785
159915,2015-06-24,3.6689
159915,2015-06-25,3.4712
159915,2015-06-26,3.1553
159915,2015-06-29,2.9006
159915,2015-06-30,3.0843
159915,2015-07-01,2.9706
159915,2015-07-02,2.8460
159915,2015-07-03,2.7955
159915,2015-07-06,2.6701
159915,2015-07-07,2.5055
159915,2015-07-08,2.5198
159915,2015-07-09,2.6061
159915,2015-07-10,2.7259
159915,2015-07-13,2.8995
159915,2015-07-14,2.9473
159915,2015-07-15,2.7956
159915,2015-07-16,2.8436
159915,2015-07-17,3.0235
159915,2015-07-20,3.0978
159915,2015-07-21,3.1330
159915,2015-07-22,3.1458
159915,2015-07-23,3.2260
159915,2015-07-24,3.1433
159915,2015-07-27,2.8962
159915,2015-07-28,2.7806
159915,2015-07-29,2.9127
159915,2015-07-30,2.7638
159915,2015-07-31,2.7445
159915,2015-08-03,2.5858
159915,2015-08-04,2.7573
159915,2015-08-05,2.7077
159915,2015-08-06,2.6865
159915,2015-08-07,2.7997
159915,2015-08-10,2.9490
159915,2015-08-11,2.9391
159915,2015-08-12,2.8511
159915,2015-08-13,2.9250
159915,2015-08-14,2.9106
159915,2015-08-17,2.9014
159915,2015-08-18,2.7145
159915,2015-08-19,2.7905
159915,2015-08-20,2.7201
159915,2015-08-21,2.5293
159915,2015-08-24,2.3131
159915,2015-08-25,2.1291
159915,2015-08-26,2.0139
159915,2015-08-27,2.0917
159915,2015-08-28,2.2292
159915,2015-08-31,2.1339
159915,2015-09-01,2.0135
159915,2015-09-02,1.9749
159915,2015-09-07,2.0182
159915,2015-09-08,2.1389
159915,2015-09-09,2.2180
159915,2015-09-10,2.1797
159915,2015-09-11,2.2043
159915,2015-09-14,2.0232
159915,2015-09-15,1.8951
159915,2015-09-16,2.0467
159915,2015-09-17,2.0543
159915,2015-09-18,2.1156
159915,2015-09-21,2.2313
159915,2015-09-22,2.2346
159915,2015-09-23,2.2368
159915,2015-09-24,2.2724
159915,2015-09-25,2.1740
159915,2015-09-28,2.2917
159915,2015-09-29,2.2644
159915,2015-09-30,2.2436
159915,2015-10-08,2.3656
159915,2015-10-09,2.3953
159915,2015-10-12,2.5088
159915,2015-10-13,2.5374
159915,2015-10-14,2.4947
159915,2015-10-15,2.6082
159915,2015-10-16,2.6589
159915,2015-10-19,2.6410
159915,2015-10-20,2.7298
159915,2015-10-21,2.5390
159915,2015-10-22,2.6684
159915,2015-10-23,2.7553
159915,2015-10-26,2.7444
159915,2015-10-27,2.7878
159915,2015-10-28,2.7007
159915,2015-10-29,2.7026
159915,2015-10-30,2.6953
159915,2015-11-02,2.6431
159915,2015-11-03,2.6407
159915,2015-11-04,2.8136
159915,2015-11-05,2.7916
159915,2015-11-06,2.8987
159915,2015-11-09,2.9662
159915,2015-11-10,2.9920
159915,2015-11-11,3.0569
159915,2015-11-12,3.0323
159915,2015-11-13,2.9461
159915,2015-11-16,3.0365
159915,2015-11-17,2.9483
159915,2015-11-18,2.8868
159915,2015-11-19,3.0021
159915,2015-11-20,3.0327
159915,2015-11-23,3.0006
159915,2015-11-24,3.0489
159915,2015-11-25,3.1354
159915,2015-11-26,3.0656
159915,2015-11-27,2.8665
159915,2015-11-30,2.8896
159915,2015-12-01,2.8696
159915,2015-12-02,2.8226
159915,2015-12-03,2.9223
159915,2015-12-04,2.9031
159915,2015-12-07,2.9516
159915,2015-12-08,2.9019
159915,2015-12-09,2.8757
159915,2015-12-10,2.9033
159915,2015-12-11,2.8768
159915,2015-12-14,2.9169
159915,2015-12-15,2.9552
159915,2015-12-16,2.9729
159915,2015-12-17,3.0486
159915,2015-12-18,3.0421
159915,2015-12-21,3.0410
159915,2015-12-22,3.0498
159915,2015-12-23,2.9903
159915,2015-12-24,3.0028
159915,2015-12-25,3.0004
159915,2015-12-28,2.9363
159915,2015-12-29,2.9511
159915,2015-12-30,2.9825
159915,2015-12-31,2.9152
159915,2016-01-04,2.6863
159915,2016-01-05,2.6103
159915,2016-01-06,2.6635
159915,2016-01-07,2.4457
159915,2016-01-08,2.4384
159915,2016-01-11,2.2920
159915,2016-01-12,2.3342
159915,2016-01-13,2.2432
159915,2016-01-14,2.3660
159915,2016-01-15,2.2998
159915,2016-01-18,2.3669
159915,2016-01-19,2.4390
159915,2016-01-20,2.3986
159915,2016-01-21,2.2989
